date,total,1,2,3,4,5,7,10,S1,S3,S6,S7,S8,S9
2013-12-30,133.6,81,52.6,,,,,,,,,,,
2013-12-31,159.2,97.5,61.7,,,,,,,,,,,
2014-01-01,136.4,85.7,50.7,,,,,,,,,,,
2014-01-02,129.4,78.5,50.9,,,,,,,,,,,
2014-01-03,139.4,84,55.4,,,,,,,,,,,
2014-01-04,113.9,68.6,45.3,,,,,,,,,,,
2014-01-05,106.2,65.1,41.1,,,,,,,,,,,
2014-01-06,129.3,78.1,51.2,,,,,,,,,,,
2014-01-07,123.7,74.4,49.3,,,,,,,,,,,
2014-01-08,122.5,73.8,48.7,,,,,,,,,,,
2014-01-09,130.3,79.1,51.2,,,,,,,,,,,
2014-01-10,143.6,87.6,56,,,,,,,,,,,
2014-01-11,118.7,72.6,46.1,,,,,,,,,,,
2014-01-12,111.3,69.1,42.2,,,,,,,,,,,
2014-01-13,134.3,81.7,52.6,,,,,,,,,,,
2014-01-14,133.8,81,52.8,,,,,,,,,,,
2014-01-15,137.6,83.9,53.7,,,,,,,,,,,
2014-01-16,138.7,84.9,53.7,,,,,,,,,,,
2014-01-17,146.3,89.9,56.4,,,,,,,,,,,
2014-01-18,125.36,77.32,48.04,,,,,,,,,,,
2014-01-19,113.47,71.2,42.27,,,,,,,,,,,
2014-01-20,134.1,82.2,51.9,,,,,,,,,,,
2014-01-21,131.8,80.7,51.1,,,,,,,,,,,
2014-01-22,128.1,78.1,50,,,,,,,,,,,
2014-01-23,129.5,79.2,50.3,,,,,,,,,,,
2014-01-24,130.44,79.87,50.57,,,,,,,,,,,
2014-01-25,108.4,67.4,41,,,,,,,,,,,
2014-01-26,111.5,69.6,41.9,,,,,,,,,,,
2014-01-27,112.2,69.8,42.4,,,,,,,,,,,
2014-01-28,98.5,61.5,37,,,,,,,,,,,
2014-01-29,70,44.2,25.8,,,,,,,,,,,
2014-01-30,42.04,25.99,16.05,,,,,,,,,,,
2014-01-31,41.1,26.3,14.8,,,,,,,,,,,
2014-02-01,53.3,33.7,19.6,,,,,,,,,,,
2014-02-02,60.3,37.4,22.9,,,,,,,,,,,
2014-02-03,54.7,34.4,20.3,,,,,,,,,,,
2014-02-04,66.2,41.6,24.6,,,,,,,,,,,
2014-02-05,55,35.2,19.8,,,,,,,,,,,
2014-02-06,63.3,41,22.3,,,,,,,,,,,
2014-02-07,84.8,52.3,32.5,,,,,,,,,,,
2014-02-08,99.5,61.5,38,,,,,,,,,,,
2014-02-09,86.4,54.4,32,,,,,,,,,,,
2014-02-10,117.4,71.7,45.7,,,,,,,,,,,
2014-02-11,121.8,74.3,47.5,,,,,,,,,,,
2014-02-12,122.3,74.7,47.6,,,,,,,,,,,
2014-02-13,123,75.3,47.7,,,,,,,,,,,
2014-02-14,152.9,96.8,56.1,,,,,,,,,,,
2014-02-15,130,81.8,48.2,,,,,,,,,,,
2014-02-16,109.3,69,40.3,,,,,,,,,,,
2014-02-17,125.5,76.2,49.3,,,,,,,,,,,
2014-02-18,122.4,73.7,48.7,,,,,,,,,,,
2014-02-19,129.3,77.9,51.4,,,,,,,,,,,
2014-02-20,137.8,83.6,54.2,,,,,,,,,,,
2014-02-21,154,93.8,60.2,,,,,,,,,,,
2014-02-22,154.7,93.4,61.3,,,,,,,,,,,
2014-02-23,137.7,84.2,53.5,,,,,,,,,,,
2014-02-24,134.6,81.2,53.4,,,,,,,,,,,
2014-02-25,127.4,76.5,50.9,,,,,,,,,,,
2014-02-26,132.6,79.6,53,,,,,,,,,,,
2014-02-27,130.9,78.4,52.5,,,,,,,,,,,
2014-02-28,149.7,90.7,59,,,,,,,,,,,
2014-03-01,138.5,83.3,55.2,,,,,,,,,,,
2014-03-02,136.5,82.6,53.9,,,,,,,,,,,
2014-03-03,137.5,82.8,54.7,,,,,,,,,,,
2014-03-04,132.7,79.1,53.6,,,,,,,,,,,
2014-03-05,137.8,82.1,55.7,,,,,,,,,,,
2014-03-06,131.8,78.8,53,,,,,,,,,,,
2014-03-07,157,94.6,62.4,,,,,,,,,,,
2014-03-08,161.3,95.4,65.9,,,,,,,,,,,
2014-03-09,142,85.4,56.6,,,,,,,,,,,
2014-03-10,139.7,84.9,54.8,,,,,,,,,,,
2014-03-11,136.2,81,55.2,,,,,,,,,,,
2014-03-12,128.7,76.6,52.1,,,,,,,,,,,
2014-03-13,134.2,80.1,54.1,,,,,,,,,,,
2014-03-14,158,95.4,62.6,,,,,,,,,,,
2014-03-15,166.8,99.3,67.5,,,,,,,,,,,
2014-03-16,147.6,89.5,58.1,,,,,,,,,,,
2014-03-17,138.4,83.2,55.2,,,,,,,,,,,
2014-03-18,136.8,81.4,55.4,,,,,,,,,,,
2014-03-19,127.7,76,51.7,,,,,,,,,,,
2014-03-20,135.4,80.5,54.9,,,,,,,,,,,
2014-03-21,158,95.2,62.8,,,,,,,,,,,
2014-03-22,166.9,99.5,67.4,,,,,,,,,,,
2014-03-23,147.6,90.3,57.3,,,,,,,,,,,
2014-03-24,135.2,81.1,54.1,,,,,,,,,,,
2014-03-25,131.1,78,53.1,,,,,,,,,,,
2014-03-26,137.4,81.9,55.5,,,,,,,,,,,
2014-03-27,137.1,81.6,55.5,,,,,,,,,,,
2014-03-28,155.2,93.7,61.5,,,,,,,,,,,
2014-03-29,126.4,76.4,50,,,,,,,,,,,
2014-03-30,137.8,84.7,53.1,,,,,,,,,,,
2014-03-31,135.1,81.1,54,,,,,,,,,,,
2014-04-01,134.3,80.2,54.1,,,,,,,,,,,
2014-04-02,136.3,81.6,54.7,,,,,,,,,,,
2014-04-03,138.4,83.4,55,,,,,,,,,,,
2014-04-04,172.3,108.3,64,,,,,,,,,,,
2014-04-05,155.9,98,57.9,,,,,,,,,,,
2014-04-06,148.6,90.8,57.8,,,,,,,,,,,
2014-04-07,141.6,91,50.6,,,,,,,,,,,
2014-04-08,138.2,83.7,54.5,,,,,,,,,,,
2014-04-09,137.4,82.1,55.3,,,,,,,,,,,
2014-04-10,134.6,80.3,54.3,,,,,,,,,,,
2014-04-11,146.4,88.1,58.3,,,,,,,,,,,
2014-04-12,134.7,79.9,54.8,,,,,,,,,,,
2014-04-13,129.4,78.5,50.9,,,,,,,,,,,
2014-04-14,138.2,83,55.2,,,,,,,,,,,
2014-04-15,134.6,80.4,54.2,,,,,,,,,,,
2014-04-16,132.3,78.9,53.4,,,,,,,,,,,
2014-04-17,131.7,78.7,53,,,,,,,,,,,
2014-04-18,151.9,91.6,60.3,,,,,,,,,,,
2014-04-19,133.2,80,53.2,,,,,,,,,,,
2014-04-20,133.5,82.5,51,,,,,,,,,,,
2014-04-21,130.3,78.3,52,,,,,,,,,,,
2014-04-22,135.5,80.6,54.9,,,,,,,,,,,
2014-04-23,137,81.6,55.4,,,,,,,,,,,
2014-04-24,135.6,80.7,54.9,,,,,,,,,,,
2014-04-25,142.5,85.4,57.1,,,,,,,,,,,
2014-04-26,133.1,79.5,53.6,,,,,,,,,,,
2014-04-27,121.2,73.6,47.6,,,,,,,,,,,
2014-04-28,137,82.5,54.5,,,,,,,,,,,
2014-04-29,143.5,86.2,57.3,,,,,,,,,,,
2014-04-30,173.8,108.7,65.1,,,,,,,,,,,
2014-05-01,169.5,107.6,61.9,,,,,,,,,,,
2014-05-02,152.3,92.6,59.7,,,,,,,,,,,
2014-05-03,144.6,92.1,52.5,,,,,,,,,,,
2014-05-04,136.5,83.7,52.8,,,,,,,,,,,
2014-05-05,132.9,80.3,52.6,,,,,,,,,,,
2014-05-06,132.1,79.4,52.7,,,,,,,,,,,
2014-05-07,132.8,74.5,53.3,,,,,,,,,,,
2014-05-08,131.8,78.7,53.1,,,,,,,,,,,
2014-05-09,145.7,87.5,58.2,,,,,,,,,,,
2014-05-10,127.1,75.4,51.7,,,,,,,,,,,
2014-05-11,117.7,71.5,46.2,,,,,,,,,,,
2014-05-12,132.2,80.3,51.9,,,,,,,,,,,
2014-05-13,130.2,77.5,52.7,,,,,,,,,,,
2014-05-14,128.9,76.7,52.2,,,,,,,,,,,
2014-05-15,131.3,78.3,53,,,,,,,,,,,
2014-05-16,147.9,89.2,58.7,,,,,,,,,,,
2014-05-17,135.5,80.9,54.6,,,,,,,,,,,
2014-05-18,129.7,79.4,50.3,,,,,,,,,,,
2014-05-19,132,79.4,52.6,,,,,,,,,,,
2014-05-20,135.2,80.7,54.5,,,,,,,,,,,
2014-05-21,131.4,78.2,53.2,,,,,,,,,,,
2014-05-22,129.4,77,52.4,,,,,,,,,,,
2014-05-23,145.5,87.1,58.4,,,,,,,,,,,
2014-05-24,130.5,77.7,52.8,,,,,,,,,,,
2014-05-25,120.5,73.3,47.1,,,,,,,,,,,
2014-05-26,130.6,78.3,52.3,,,,,,,,,,,
2014-05-27,129.3,76.8,52.5,,,,,,,,,,,
2014-05-28,130.8,77.8,53,,,,,,,,,,,
2014-05-29,130.6,77.9,52.7,,,,,,,,,,,
2014-05-30,154,94.2,59.8,,,,,,,,,,,
2014-05-31,119.1,10,49.4,,,,,,,,,,,
2014-06-01,90,49.2,40.8,,,,,,,,,,,
2014-06-02,119.2,73.9,45.3,,,,,,,,,,,
2014-06-05,126,72,54,,,,,,,,,,,
2014-06-06,137.8,79.4,58.4,,,,,,,,,,,
2014-06-07,123.6,71.4,52.2,,,,,,,,,,,
2014-06-08,109.1,64.4,44.7,,,,,,,,,,,
2014-06-09,125.2,72.3,52.9,,,,,,,,,,,
2014-06-10,126.5,72.4,54.1,,,,,,,,,,,
2014-06-11,126.5,72.4,54.1,,,,,,,,,,,
2014-06-12,126.4,72.4,54,,,,,,,,,,,
2014-06-13,138.3,80.1,58.2,,,,,,,,,,,
2014-06-14,120.9,70.1,50.8,,,,,,,,,,,
2014-06-15,113.1,67.1,46,,,,,,,,,,,
2014-06-16,128.4,74.3,54.1,,,,,,,,,,,
2014-06-17,130.3,74.6,55.7,,,,,,,,,,,
2014-06-18,133.6,76.8,56.8,,,,,,,,,,,
2014-06-19,132,76.3,55.7,,,,,,,,,,,
2014-06-20,142.1,82.9,59.2,,,,,,,,,,,
2014-06-21,125.5,73.6,51.9,,,,,,,,,,,
2014-06-22,116.1,69.4,46.7,,,,,,,,,,,
2014-06-23,133.1,77.2,55.9,,,,,,,,,,,
2014-06-24,130.1,74.8,55.3,,,,,,,,,,,
2014-06-25,124.8,72.1,52.7,,,,,,,,,,,
2014-06-26,123.3,71.1,52.2,,,,,,,,,,,
2014-06-27,148.2,85.7,62.5,,,,,,,,,,,
2014-06-28,130.9,76,54.9,,,,,,,,,,,
2014-06-29,119.2,70.9,48.3,,,,,,,,,,,
2014-06-30,143.2,83.9,59.3,,,,,,,,,,,
2014-07-01,153.06,79.32,56.9,,,,,12.04,4.8,,,,,
2014-07-02,150.1,77.7,55.9,,,,,11.5,4.9,,,,,
2014-07-03,161.5,83.5,59.8,,,,,12.4,5.8,,,,,
2014-07-04,155.8,81.84,57.66,,,,,11.3,5,,,,,
2014-07-05,119.3,62.1,44.42,,,,,8.35,4.43,,,,,
2014-07-06,143.9,74.7,51.5,,,,,11.1,6.6,,,,,
2014-07-07,159,83.4,59.2,,,,,11.8,4.6,,,,,
2014-07-08,154.9,80.2,58.5,,,,,11.5,4.7,,,,,
2014-07-09,150.9,78.5,57,,,,,11.2,4.2,,,,,
2014-07-10,150.7,78.3,56.9,,,,,11.1,4.5,,,,,
2014-07-11,154.89,81.41,57.39,,,,,11.52,4.57,,,,,
2014-07-12,114.9,60.02,42.8,,,,,7.87,4.21,,,,,
2014-07-13,132.03,70.34,46.47,,,,,9.26,5.96,,,,,
2014-07-14,149.9,78.7,55.5,,,,,10.9,4.8,,,,,
2014-07-15,149.7,77.5,56.6,,,,,10.9,4.7,,,,,
2014-07-16,147.7,76.4,55.7,,,,,10.9,4.8,,,,,
2014-07-17,148.4,76.9,56.1,,,,,10.9,4.4,,,,,
2014-07-18,148.12,77.67,54.76,,,,,10.57,5.12,,,,,
2014-07-19,127.82,66.55,47.71,,,,,8.38,5.18,,,,,
2014-07-20,110.3,58.3,39,,,,,7.5,5.6,,,,,
2014-07-21,140.2,73.1,52.5,,,,,10.3,4.3,,,,,
2014-07-22,137.1,70.4,52.3,,,,,10.2,4.2,,,,,
2014-07-23,135.3,69.3,51.6,,,,,10.2,4.2,,,,,
2014-07-24,136.1,69.6,52,,,,,10.3,4.1,,,,,
2014-07-25,143.99,74.38,53.84,,,,,10.81,4.96,,,,,
2014-07-26,131.05,67.58,49.07,,,,,9.29,5.11,,,,,
2014-07-27,113.5,59.9,40.9,,,,,7.6,5.1,,,,,
2014-07-28,144,74.8,53.9,,,,,10.9,4.4,,,,,
2014-07-29,140.5,71.8,53.5,,,,,10.7,4.5,,,,,
2014-07-30,134.9,69.3,51.3,,,,,10.2,4.2,,,,,
2014-07-31,134.9,69.4,50.8,,,,,10.2,4.4,,,,,
2014-08-01,151.08,74.26,53.66,,,,,10.94,5.25,,,,6.97,
2014-08-02,149.73,74.75,53.02,,,,,10.42,5.66,,,,5.88,
2014-08-03,122.8,61.4,41.6,,,,,8.3,6.8,,,,4.7,
2014-08-04,140.1,71.6,51.1,,,,,10.7,4.6,,,,2,
2014-08-05,134.8,68.2,50.7,,,,,10.2,4.2,,,,1.6,
2014-08-06,130.6,66,49,,,,,9.9,4.3,,,,1.4,
2014-08-07,133.8,67.4,50.1,,,,,10.2,4.3,,,,1.8,
2014-08-08,143.55,73.64,52.45,,,,,10.59,5.02,,,,1.85,
2014-08-09,122.99,62.86,44.47,,,,,8.35,5.17,,,,2.14,
2014-08-10,123.4,62.5,43.1,,,,,9.8,5.5,,,,2.5,
2014-08-11,144.9,74.5,52.5,,,,,10.8,4.9,,,,2.1,
2014-08-12,149.1,73.8,55.8,,,,,12.7,4.9,,,,1.9,
2014-08-13,126.3,64.6,46.8,,,,,9.3,4.4,,,,1.2,
2014-08-14,144.1,71.3,54.2,,,,,12.4,4.7,,,,1.5,
2014-08-15,151.49,78.24,54.34,,,,,11.06,5.69,,,,2.16,
2014-08-16,146.92,71.87,53.04,,,,,13.65,5.94,,,,2.42,
2014-08-17,134.2,68.8,46.8,,,,,10.1,5.9,,,,2.6,
2014-08-18,148.3,75.5,53.7,,,,,11.5,5.1,,,,2.5,
2014-08-19,148.7,75,54.7,,,,,11.7,5.1,,,,2.4,
2014-08-20,149.6,75.2,55,,,,,11.7,5.2,,,,2.5,
2014-08-21,148,74.8,54.4,,,,,11.5,5,,,,2.4,
2014-08-22,151.5,77.5,55.06,,,,,11.35,5.3,,,,2.29,
2014-08-23,133.48,67.14,48.53,,,,,10.33,5.03,,,,2.45,
2014-08-24,118.5,60.4,40.8,,,,,9.7,5.5,,,,2.1,
2014-08-25,146.8,75.2,52.7,,,,,11.8,5.1,,,,1.9,
2014-08-26,147,74.2,54.3,,,,,11.6,5,,,,2,
2014-08-27,141,72.6,51,,,,,11,4.9,,,,1.5,
2014-08-28,144.7,71.6,53.2,,,,,12.6,5.5,,,,1.8,
2014-08-29,156.28,80.6,56.2,,,,,11.57,6.01,,,,1.9,
2014-08-30,147.4,75.3,52.47,,,,,10.45,6.82,,,,2.36,
2014-08-31,120.2,63.6,41.1,,,,,7.9,6.1,,,,1.5,
2014-09-01,141.9,72.7,52.3,,,,,10.4,5,,,,1.5,
2014-09-02,141.3,72,52.7,,,,,10.2,5,,,,1.5,
2014-09-03,145.6,74.1,54.4,,,,,10.4,5.3,,,,1.5,
2014-09-04,145.9,74.9,53.4,,,,,10.5,5.6,,,,1.6,
2014-09-05,164.77,85.41,59.18,,,,,11.68,6.66,,,,1.84,
2014-09-06,155.24,80.45,54.25,,,,,11.09,6.87,,,,2.58,
2014-09-07,141.69,71.99,51.27,,,,,10.18,5.44,,,,2.81,
2014-09-08,133.2,72.1,41.8,,,,,9.1,7.8,,,,2.4,
2014-09-09,147.6,76.6,52.7,,,,,10.9,5.5,,,,1.8,
2014-09-10,140.4,71.9,52.1,,,,,10.1,4.8,,,,1.5,
2014-09-11,140.1,71.7,52.1,,,,,10.1,4.7,,,,1.5,
2014-09-12,154.2,80.3,55.6,,,,,11.2,5.7,,,,1.4,
2014-09-13,149,77.2,54.3,,,,,10,5.8,,,,1.7,
2014-09-14,137.6,71.7,48.9,,,,,8.9,6,,,,2.2,
2014-09-15,140.8,72,52.4,,,,,10.4,4.6,,,,1.5,
2014-09-16,140.4,71.3,53,,,,,10.4,4.3,,,,1.5,
2014-09-17,138.4,70.4,52.2,,,,,10.1,4.3,,,,1.4,
2014-09-18,131.9,66.4,50.2,,,,,9.8,4.3,,,,1.2,
2014-09-19,154.7,78.5,57.9,,,,,11.4,5.3,,,,1.6,
2014-09-20,159.8,81,59.3,,,,,11.4,5.9,,,,2.2,
2014-09-21,149.7,76.3,53.2,,,,,11.1,6.6,,,,2.5,
2014-09-22,142.9,72.6,53.3,,,,,10.9,4.5,,,,1.6,
2014-09-23,135.8,69,51.2,,,,,10,4.3,,,,1.3,
2014-09-24,141.5,71.9,53.4,,,,,10.3,4.4,,,,1.5,
2014-09-25,139.6,71,52.6,,,,,10.1,4.4,,,,1.5,
2014-09-26,153.4,78,57.3,,,,,11.2,5.3,,,,1.6,
2014-09-27,142,71.9,52.5,,,,,9.7,6,,,,1.9,
2014-09-28,137.3,70.3,50.4,,,,,10,5.2,,,,1.4,
2014-09-29,147.2,76,53,,,,,10.7,6.2,,,,1.4,
2014-09-30,187,99.5,63.3,,,,,13.3,8.5,,,,2.4,
2014-10-01,174.1,93,56.2,,,,,11.8,9.4,,,,3.7,
2014-10-02,161.4,84.1,55.9,,,,,10.2,7.7,,,,3.5,
2014-10-03,156.9,81.1,55.5,,,,,9.7,7.4,,,,3.2,
2014-10-04,153.1,79.1,54.5,,,,,9.4,7.1,,,,3,
2014-10-05,146.6,76.3,51.1,,,,,9.1,7.2,,,,2.9,
2014-10-06,146.3,77.4,49.5,,,,,9.5,7.2,,,,2.7,
2014-10-07,153.8,82.6,49.9,,,,,10.4,8.5,,,,2.5,
2014-10-08,144.9,74.2,53,,,,,10.8,5.3,,,,1.6,
2014-10-09,141.8,71.9,53,,,,,10.6,4.7,,,,1.6,
2014-10-10,147.4,74.5,55.5,,,,,11,4.8,,,,1.6,
2014-10-11,153.5,77.7,57.5,,,,,11.3,5.3,,,,1.7,
2014-10-12,146.6,75.1,53,,,,,10,6.3,,,,2.2,
2014-10-13,142.6,72.8,53.2,,,,,10.7,4.4,,,,1.5,
2014-10-14,141.5,71.4,53.6,,,,,10.6,4.3,,,,1.5,
2014-10-15,143.2,72.7,54,,,,,10.5,4.5,,,,1.5,
2014-10-16,142.2,72.3,53.4,,,,,10.5,4.5,,,,1.5,
2014-10-17,164.9,84.9,60.3,,,,,11.9,6,,,,1.8,
2014-10-18,178.2,92.8,64.2,,,,,12,7,,,,2.2,
2014-10-19,158.9,83.4,54.8,,,,,11,7.4,,,,2.3,
2014-10-20,145.5,74.6,53.7,,,,,11,4.6,,,,1.5,
2014-10-21,136.8,69.5,51.6,,,,,10.2,4.2,,,,1.3,
2014-10-22,143.8,73.1,54.3,,,,,10.6,4.4,,,,1.5,
2014-10-23,145,73.3,54.5,,,,,11.3,4.5,,,,1.4,
2014-10-24,165.4,85,60.7,,,,,11.8,6.2,,,,1.7,
2014-10-25,169.9,86.2,63.3,,,,,11.7,6.5,,,,2.2,
2014-10-26,151.9,78.4,54.4,,,,,10.2,6.7,,,,2.2,
2014-10-27,142.4,73,52.7,,,,,10.7,4.6,,,,1.5,
2014-10-28,141.9,71.8,53.7,,,,,10.7,4.2,,,,1.5,
2014-10-29,135.5,68.9,50.8,,,,,10.3,4.2,,,,1.3,
2014-10-30,136.3,69,51.6,,,,,10.2,4.2,,,,1.3,
2014-10-31,163.9,83.7,60.4,,,,,12.1,6,,,,1.7,
2014-11-01,158.5,80.5,58.9,,,,,10.8,6.4,,,,1.9,
2014-11-02,153.5,79,54.4,,,,,10.6,7.4,,,,2.2,
2014-11-03,145.9,74.6,54,,,,,11.1,4.7,,,,1.5,
2014-11-04,142.8,72.4,53.8,,,,,10.9,4.3,,,,1.5,
2014-11-05,142.7,72.5,53.5,,,,,10.8,4.4,,,,1.6,
2014-11-06,144.9,73.8,54.2,,,,,10.8,4.7,,,,1.5,
2014-11-07,170.6,87.7,62.5,,,,,12.2,6.4,,,,1.8,
2014-11-08,154,77,58.1,,,,,10.8,6.4,,,,1.7,
2014-11-09,150.3,78,53.2,,,,,9.7,7.3,,,,2.1,
2014-11-10,149,76.5,55.1,,,,,11,4.9,,,,1.5,
2014-11-11,153.5,78.1,57.9,,,,,11.2,4.7,,,,1.5,
2014-11-12,146.4,74.6,55,,,,,10.8,4.6,,,,1.5,
2014-11-13,144,73.1,53.9,,,,,10.9,4.7,,,,1.4,
2014-11-14,167.5,85.8,61.3,,,,,12.5,6.1,,,,1.8,
2014-11-15,160.7,81.6,60.1,,,,,10.6,6.5,,,,1.9,
2014-11-16,148.3,76.3,52.8,,,,,10.2,7.1,,,,2,
2014-11-17,143.8,73.5,53.3,,,,,10.9,4.6,,,,1.5,
2014-11-18,142.5,71.9,53.8,,,,,10.9,4.4,,,,1.5,
2014-11-19,143.6,72.6,54.2,,,,,10.9,4.5,,,,1.4,
2014-11-20,148.3,73.9,55.9,,,,,12.3,4.7,,,,1.5,
2014-11-21,166.4,84.8,61.4,,,,,13,5.3,,,,1.9,
2014-11-22,167.9,83.5,63.2,,,,,12.9,6.3,,,,2,
2014-11-23,139.1,72.3,49.2,,,,,9,6.5,,,,2.1,
2014-11-24,134.8,68.6,50.1,,,,,10.5,4.2,,,,1.3,
2014-11-25,136.8,69.2,51.6,,,,,10.5,4.2,,,,1.3,
2014-11-26,145.4,73.7,54.8,,,,,10.9,4.5,,,,1.5,
2014-11-27,137,69.3,51.5,,,,,10.4,4.4,,,,1.4,
2014-11-28,166.1,84.7,61.1,,,,,12.5,6.1,,,,1.7,
2014-11-29,155.5,77.5,58.8,,,,,11.2,6.2,,,,1.8,
2014-11-30,138,70.7,49.3,,,,,9.6,6.5,,,,1.8,
2014-12-01,147.6,75,55,,,,,11.4,4.7,,,,1.4,
2014-12-02,144.5,72.4,55.2,,,,,11.2,4.3,,,,1.4,
2014-12-03,138.9,70.2,52.7,,,,,10.5,4.2,,,,1.3,
2014-12-04,142.1,71.6,53.9,,,,,10.8,4.4,,,,1.4,
2014-12-05,164.3,85.1,59,,,,,12.4,6,,,,1.8,
2014-12-06,163.7,82.8,61,,,,,11.2,6.7,,,,2,
2014-12-07,141.6,72.8,50.3,,,,,9.8,6.7,,,,2,
2014-12-08,145,73.9,53.8,,,,,11.2,4.6,,,,1.5,
2014-12-09,141.4,71.3,53.5,,,,,11,4.3,,,,1.4,
2014-12-10,136.4,68.7,51.7,,,,,10.3,4.3,,,,1.3,
2014-12-11,141.3,71.3,53.4,,,,,10.7,4.5,,,,1.4,
2014-12-14,139,70.9,50.3,,,,,9,6.8,,,,2,
2014-12-15,144,73.2,53.8,,,,,11,4.6,,,,1.5,
2014-12-16,143.8,72.5,54.5,,,,,11,4.4,,,,1.4,
2014-12-17,143.9,72.4,54.7,,,,,11,4.5,,,,1.4,
2014-12-18,142.7,71.8,54.2,,,,,10.8,4.5,,,,1.4,
2014-12-19,157.1,79.9,58.5,,,,,11.7,5.4,,,,1.6,
2014-12-20,145.3,73.4,54.8,,,,,9.9,5.4,,,,1.8,
2014-12-21,134.3,68.8,48.2,,,,,9.1,6.3,,,,1.9,
2014-12-22,142.4,72.3,53.2,,,,,10.9,4.6,,,,1.5,
2014-12-23,144,72.6,54.7,,,,,10.9,4.4,,,,1.5,
2014-12-24,164,83.2,62.4,,,,,11.9,5,,,,1.6,
2014-12-25,153.2,77.5,58,,,,,11.2,4.9,,,,1.6,
2014-12-26,163.7,82.8,61.1,,,,,12.2,5.8,,,,1.8,
2014-12-27,144.8,73.1,54.6,,,,,9.5,5.8,,,,1.8,
2014-12-28,130,66.2,47.4,,,,,8.8,5.9,,,,1.8,
2014-12-29,146.7,74.2,54.9,,,,,11.2,4.9,,,,1.5,
2014-12-30,151.8,76.7,56.4,,,,,11.4,5.7,,,,1.6,
2014-12-31,199,104,69.3,,,,,14.5,8.8,,,,2.4,
2015-01-01,169.6,90,57.9,,,,,10.6,8.4,,,,2.7,
2015-01-02,147.1,75.6,53.5,,,,,9.2,6.4,,,,2.4,
2015-01-03,141,74.7,46.9,,,,,9.7,7.5,,,,2.2,
2015-01-04,142.8,73.2,51.4,,,,,10.8,5.8,,,,1.6,
2015-01-06,136.1,68.6,51.3,,,,,10.5,4.3,,,,1.4,
2015-01-07,140.4,70.8,52.8,,,,,10.9,4.5,,,,1.5,
2015-01-08,143.5,72.5,53.8,,,,,11,4.7,,,,1.5,
2015-01-09,165.3,84.3,60.6,,,,,12.4,6.1,,,,1.9,
2015-01-10,142.1,72.1,52.6,,,,,9.6,5.9,,,,1.9,
2015-01-11,126.2,64.6,45.1,,,,,8.6,6,,,,1.9,
2015-01-12,145.7,73.8,54.2,,,,,11.2,5,,,,1.5,
2015-01-13,137.7,69.2,52,,,,,10.5,4.6,,,,1.4,
2015-01-14,140.9,71,52.8,,,,,10.5,5.2,,,,1.4,
2015-01-15,145.9,74,54,,,,,10.7,5.6,,,,1.6,
2015-01-16,160.4,81.8,58.5,,,,,11.7,6.5,,,,1.9,
2015-01-17,136.6,69.2,50.2,,,,,9.3,6.2,,,,1.7,
2015-01-18,122.9,63.2,43.5,,,,,8.2,6.2,,,,1.8,
2015-01-19,146.4,74.6,54,,,,,11,5.2,,,,1.6,
2015-01-20,146.5,74.5,54.6,,,,,11,4.9,,,,1.5,
2015-01-21,146.1,73.9,54.4,,,,,11,5.3,,,,1.5,
2015-01-22,146.3,74,54.3,,,,,11.3,5.1,,,,1.5,
2015-01-23,157.1,80,57.9,,,,,12.1,5.4,,,,1.7,
2015-01-24,130.3,66.7,48.1,,,,,8.7,5.1,,,,1.7,
2015-01-25,109,56.5,38.4,,,,,7.5,5,,,,1.6,
2015-01-26,141.6,72,52.6,,,,,10.9,4.6,,,,1.5,
2015-01-27,136.4,68.8,51.6,,,,,10.5,4.1,,,,1.4,
2015-01-28,138.1,69.5,51.9,,,,,10.9,4.3,,,,1.5,
2015-01-29,133.8,67.4,50.4,,,,,10.5,4.2,,,,1.3,
2015-01-30,148.1,75.5,54.8,,,,,11.3,4.9,,,,1.6,
2015-01-31,128.7,66,47.5,,,,,8.8,4.8,,,,1.6,
2015-02-01,115.1,59.7,40.7,,,,,7.8,5.3,,,,1.6,
2015-02-02,140,71.3,52,,,,,10.8,4.4,,,,1.5,
2015-02-03,137,69.4,51.4,,,,,10.5,4.2,,,,1.5,
2015-02-04,140.6,71.3,52.7,,,,,10.7,4.4,,,,1.5,
2015-02-05,140.9,71.6,52.7,,,,,10.7,4.4,,,,1.5,
2015-02-06,149.4,76.3,55.3,,,,,11.3,4.8,,,,1.7,
2015-02-07,126.9,65.3,46.4,,,,,8.7,4.8,,,,1.7,
2015-02-08,121.5,63.5,42.8,,,,,8.1,5.4,,,,1.7,
2015-02-09,146.7,75.4,53.7,,,,,11.2,4.8,,,,1.6,
2015-02-10,146,74.7,53.7,,,,,11,4.9,,,,1.7,
2015-02-11,143.6,73.8,52.5,,,,,10.8,4.8,,,,1.7,
2015-02-12,140.6,72.5,51.2,,,,,10.6,4.7,,,,1.6,
2015-02-13,144.4,75.4,51.7,,,,,10.6,4.9,,,,1.8,
2015-02-14,124.8,65.8,44,,,,,8.1,4.9,,,,2,
2015-02-15,114,60.3,39.7,,,,,8.3,4.1,,,,1.6,
2015-02-16,106.3,56.2,36.8,,,,,7.6,3.9,,,,1.8,
2015-02-17,78.4,41.4,26.6,,,,,5.3,3.5,,,,1.6,
2015-02-18,37.9,19.8,12.9,,,,,2.4,2,,,,0.8,
